job uses node node463
LAMMPS (5 Nov 2016)
Running on 1 partitions of processors
pair lj/cut/coul/debye ecoul 5 79 0.000000
pair lj/cut/coul/debye evdwl 5 82 -0.006494
pair lj/cut/coul/debye ecoul 5 82 0.000000
pair lj/cut/coul/debye evdwl 5 85 -0.002415
pair lj/cut/coul/debye ecoul 5 85 0.000000
pair lj/cut/coul/debye evdwl 5 87 -0.002574
pair lj/cut/coul/debye ecoul 5 87 0.000000
pair lj/cut/coul/debye evdwl 5 88 -0.000679
pair lj/cut/coul/debye ecoul 5 88 0.000000
pair lj/cut/coul/debye evdwl 5 89 -0.000057
pair lj/cut/coul/debye ecoul 5 89 -0.051274
pair lj/cut/coul/debye evdwl 5 90 0.000000
pair lj/cut/coul/debye ecoul 5 90 0.000000
pair lj/cut/coul/debye evdwl 5 91 0.000000
pair lj/cut/coul/debye ecoul 5 91 0.000000
pair lj/cut/coul/debye evdwl 5 92 0.000000
pair lj/cut/coul/debye ecoul 5 92 -0.017589
pair lj/cut/coul/debye evdwl 5 93 0.000000
pair lj/cut/coul/debye ecoul 5 93 0.000000
pair lj/cut/coul/debye evdwl 5 95 0.000000
pair lj/cut/coul/debye ecoul 5 95 -0.006812
pair lj/cut/coul/debye evdwl 5 134 0.000000
pair lj/cut/coul/debye ecoul 5 134 0.000000
pair lj/cut/coul/debye evdwl 5 135 -0.000086
pair lj/cut/coul/debye ecoul 5 135 0.000000
pair lj/cut/coul/debye evdwl 5 136 0.000000
pair lj/cut/coul/debye ecoul 5 136 -0.025739
pair lj/cut/coul/debye evdwl 5 137 0.000000
pair lj/cut/coul/debye ecoul 5 137 0.000000
pair lj/cut/coul/debye evdwl 5 138 -0.000845
pair lj/cut/coul/debye ecoul 5 138 0.000000
pair lj/cut/coul/debye evdwl 5 139 -0.000293
pair lj/cut/coul/debye ecoul 5 139 -0.060437
pair lj/cut/coul/debye evdwl 5 140 -0.003962
pair lj/cut/coul/debye ecoul 5 140 0.000000
pair lj/cut/coul/debye evdwl 5 141 -0.011906
pair lj/cut/coul/debye ecoul 5 141 0.000000
pair lj/cut/coul/debye evdwl 5 142 -0.016524
pair lj/cut/coul/debye ecoul 5 142 -0.210427
pair lj/cut/coul/debye evdwl 5 143 0.017439
pair lj/cut/coul/debye ecoul 5 143 0.000000
pair lj/cut/coul/debye evdwl 5 144 -0.007242
pair lj/cut/coul/debye ecoul 5 144 0.000000
pair lj/cut/coul/debye evdwl 5 145 -0.024819
pair lj/cut/coul/debye ecoul 5 145 -0.325173
pair lj/cut/coul/debye evdwl 5 146 -0.020378
pair lj/cut/coul/debye ecoul 5 146 0.000000
pair lj/cut/coul/debye evdwl 5 147 -0.008890
pair lj/cut/coul/debye ecoul 5 147 0.000000
pair lj/cut/coul/debye evdwl 5 51 0.000000
pair lj/cut/coul/debye ecoul 5 51 0.000000
pair lj/cut/coul/debye evdwl 5 53 0.000000
pair lj/cut/coul/debye ecoul 5 53 0.013800
pair lj/cut/coul/debye evdwl 5 54 0.000000
pair lj/cut/coul/debye ecoul 5 54 0.000000
pair lj/cut/coul/debye evdwl 5 55 0.000000
pair lj/cut/coul/debye ecoul 5 55 0.018684
pair lj/cut/coul/debye evdwl 5 56 0.000000
pair lj/cut/coul/debye ecoul 5 56 0.000000
pair lj/cut/coul/debye evdwl 5 57 0.000000
pair lj/cut/coul/debye ecoul 5 57 0.007763
pair lj/cut/coul/debye evdwl 5 58 0.000000
pair lj/cut/coul/debye ecoul 5 58 0.009432
pair lj/cut/coul/debye evdwl 5 59 0.000000
pair lj/cut/coul/debye ecoul 5 59 0.000000
pair lj/cut/coul/debye evdwl 5 60 0.000000
pair lj/cut/coul/debye ecoul 5 60 0.000000
pair lj/cut/coul/debye evdwl 5 61 0.000000
pair lj/cut/coul/debye ecoul 5 61 0.000000
pair lj/cut/coul/debye evdwl 5 62 0.000000
pair lj/cut/coul/debye ecoul 5 62 -0.004896
pair lj/cut/coul/debye evdwl 5 94 0.000000
pair lj/cut/coul/debye ecoul 5 94 0.000000
pair lj/cut/coul/debye evdwl 5 96 0.000000
pair lj/cut/coul/debye ecoul 5 96 0.000000
pair lj/cut/coul/debye evdwl 5 97 0.000000
pair lj/cut/coul/debye ecoul 5 97 0.000000
pair lj/cut/coul/debye evdwl 5 99 0.000000
pair lj/cut/coul/debye ecoul 5 99 0.000000
pair lj/cut/coul/debye evdwl 5 102 0.000000
pair lj/cut/coul/debye ecoul 5 102 0.000000
pair lj/cut/coul/debye evdwl 5 125 0.000000
pair lj/cut/coul/debye ecoul 5 125 0.000000
pair lj/cut/coul/debye evdwl 5 126 0.000000
pair lj/cut/coul/debye ecoul 5 126 0.000000
pair lj/cut/coul/debye evdwl 5 127 0.000000
pair lj/cut/coul/debye ecoul 5 127 -0.008367
pair lj/cut/coul/debye evdwl 5 128 0.000000
pair lj/cut/coul/debye ecoul 5 128 0.000000
pair lj/cut/coul/debye evdwl 5 129 0.000000
pair lj/cut/coul/debye ecoul 5 129 0.000000
pair lj/cut/coul/debye evdwl 5 130 0.000000
pair lj/cut/coul/debye ecoul 5 130 -0.010129
pair lj/cut/coul/debye evdwl 5 131 0.000000
pair lj/cut/coul/debye ecoul 5 131 0.000000
pair lj/cut/coul/debye evdwl 5 132 0.000000
pair lj/cut/coul/debye ecoul 5 132 0.000000
pair lj/cut/coul/debye evdwl 5 133 0.000000
pair lj/cut/coul/debye ecoul 5 133 -0.011707
pair lj/cut/coul/debye evdwl 5 9 0.000000
pair lj/cut/coul/debye ecoul 5 9 0.000000
pair lj/cut/coul/debye evdwl 5 10 0.000000
pair lj/cut/coul/debye ecoul 5 10 0.032893
pair lj/cut/coul/debye evdwl 5 11 0.000000
pair lj/cut/coul/debye ecoul 5 11 0.000000
pair lj/cut/coul/debye evdwl 5 12 0.000000
pair lj/cut/coul/debye ecoul 5 12 0.000000
pair lj/cut/coul/debye evdwl 5 38 0.000000
pair lj/cut/coul/debye ecoul 5 38 0.000000
pair lj/cut/coul/debye evdwl 5 13 0.000000
pair lj/cut/coul/debye ecoul 5 13 0.000000
pair lj/cut/coul/debye evdwl 5 14 0.000000
pair lj/cut/coul/debye ecoul 5 14 0.000000
pair lj/cut/coul/debye evdwl 5 15 0.000000
pair lj/cut/coul/debye ecoul 5 15 -0.018180
pair lj/cut/coul/debye evdwl 5 17 0.000000
pair lj/cut/coul/debye ecoul 5 17 -0.016882
pair lj/cut/coul/debye evdwl 5 18 0.000000
pair lj/cut/coul/debye ecoul 5 18 0.012391
pair lj/cut/coul/debye evdwl 5 21 0.000000
pair lj/cut/coul/debye ecoul 5 21 0.006958
pair lj/cut/coul/debye evdwl 5 63 0.000000
pair lj/cut/coul/debye ecoul 5 63 0.000000
pair lj/cut/coul/debye evdwl 5 64 0.000000
pair lj/cut/coul/debye ecoul 5 64 0.000000
pair lj/cut/coul/debye evdwl 5 67 0.000000
pair lj/cut/coul/debye ecoul 5 67 0.000000
pair lj/cut/coul/debye evdwl 5 148 -0.008910
pair lj/cut/coul/debye ecoul 5 148 -0.166466
pair lj/cut/coul/debye evdwl 5 149 -0.001946
pair lj/cut/coul/debye ecoul 5 149 0.000000
pair lj/cut/coul/debye evdwl 5 150 -0.001691
pair lj/cut/coul/debye ecoul 5 150 0.000000
pair lj/cut/coul/debye evdwl 5 151 -0.000057
pair lj/cut/coul/debye ecoul 5 151 -0.051280
pair lj/cut/coul/debye evdwl 5 152 0.000000
pair lj/cut/coul/debye ecoul 5 152 0.000000
pair lj/cut/coul/debye evdwl 5 153 0.000000
pair lj/cut/coul/debye ecoul 5 153 0.000000
pair lj/cut/coul/debye evdwl 5 154 0.000000
pair lj/cut/coul/debye ecoul 5 154 -0.020689
pair lj/cut/coul/debye evdwl 5 155 0.000000
pair lj/cut/coul/debye ecoul 5 155 0.000000
pair lj/cut/coul/debye evdwl 5 156 0.000000
pair lj/cut/coul/debye ecoul 5 156 0.000000
pair lj/cut/coul/debye evdwl 6 36 0.000000
pair lj/cut/coul/debye ecoul 6 36 0.000000
pair lj/cut/coul/debye evdwl 6 39 0.000000
pair lj/cut/coul/debye ecoul 6 39 0.000000
pair lj/cut/coul/debye evdwl 6 40 -0.010582
pair lj/cut/coul/debye ecoul 6 40 0.000000
pair lj/cut/coul/debye evdwl 6 41 -0.002716
pair lj/cut/coul/debye ecoul 6 41 0.000000
pair lj/cut/coul/debye evdwl 6 42 0.000000
pair lj/cut/coul/debye ecoul 6 42 0.000000
pair lj/cut/coul/debye evdwl 6 43 -0.000221
pair lj/cut/coul/debye ecoul 6 43 0.000000
pair lj/cut/coul/debye evdwl 6 44 -0.007967
pair lj/cut/coul/debye ecoul 6 44 0.000000
pair lj/cut/coul/debye evdwl 6 80 -0.007606
pair lj/cut/coul/debye ecoul 6 80 -0.000000
pair lj/cut/coul/debye evdwl 6 81 -0.019083
pair lj/cut/coul/debye ecoul 6 81 0.000000
pair lj/cut/coul/debye evdwl 6 83 -0.027442
pair lj/cut/coul/debye ecoul 6 83 -0.000000
pair lj/cut/coul/debye evdwl 6 84 -0.003797
pair lj/cut/coul/debye ecoul 6 84 0.000000
pair lj/cut/coul/debye evdwl 6 86 -0.002499
pair lj/cut/coul/debye ecoul 6 86 -0.000000
pair lj/cut/coul/debye evdwl 6 16 0.000000
pair lj/cut/coul/debye ecoul 6 16 0.000000
pair lj/cut/coul/debye evdwl 6 19 0.000000
pair lj/cut/coul/debye ecoul 6 19 0.000000
pair lj/cut/coul/debye evdwl 6 20 0.000000
pair lj/cut/coul/debye ecoul 6 20 0.000000
pair lj/cut/coul/debye evdwl 6 22 0.000000
pair lj/cut/coul/debye ecoul 6 22 0.000000
pair lj/cut/coul/debye evdwl 6 23 0.000000
pair lj/cut/coul/debye ecoul 6 23 0.000000
pair lj/cut/coul/debye evdwl 6 24 0.000000
pair lj/cut/coul/debye ecoul 6 24 0.000000
pair lj/cut/coul/debye evdwl 6 25 0.000000
pair lj/cut/coul/debye ecoul 6 25 0.000000
pair lj/cut/coul/debye evdwl 6 26 0.000000
pair lj/cut/coul/debye ecoul 6 26 0.000000
pair lj/cut/coul/debye evdwl 6 27 0.000000
pair lj/cut/coul/debye ecoul 6 27 0.000000
pair lj/cut/coul/debye evdwl 6 28 0.000000
pair lj/cut/coul/debye ecoul 6 28 0.000000
pair lj/cut/coul/debye evdwl 6 29 0.000000
pair lj/cut/coul/debye ecoul 6 29 0.000000
pair lj/cut/coul/debye evdwl 6 30 0.000000
pair lj/cut/coul/debye ecoul 6 30 -0.000000
pair lj/cut/coul/debye evdwl 6 31 0.000000
pair lj/cut/coul/debye ecoul 6 31 0.000000
pair lj/cut/coul/debye evdwl 6 32 0.000000
pair lj/cut/coul/debye ecoul 6 32 -0.000000
pair lj/cut/coul/debye evdwl 6 33 0.000000
pair lj/cut/coul/debye ecoul 6 33 0.000000
pair lj/cut/coul/debye evdwl 6 34 0.000000
pair lj/cut/coul/debye ecoul 6 34 0.000000
pair lj/cut/coul/debye evdwl 6 35 0.000000
pair lj/cut/coul/debye ecoul 6 35 0.000000
pair lj/cut/coul/debye evdwl 6 37 0.000000
pair lj/cut/coul/debye ecoul 6 37 0.000000
pair lj/cut/coul/debye evdwl 6 45 0.000000
pair lj/cut/coul/debye ecoul 6 45 0.000000
pair lj/cut/coul/debye evdwl 6 46 0.000000
pair lj/cut/coul/debye ecoul 6 46 0.000000
pair lj/cut/coul/debye evdwl 6 47 0.000000
pair lj/cut/coul/debye ecoul 6 47 0.000000
pair lj/cut/coul/debye evdwl 6 48 -0.001662
pair lj/cut/coul/debye ecoul 6 48 0.000000
pair lj/cut/coul/debye evdwl 6 49 0.000000
pair lj/cut/coul/debye ecoul 6 49 0.000000
pair lj/cut/coul/debye evdwl 6 50 0.000000
pair lj/cut/coul/debye ecoul 6 50 0.000000
pair lj/cut/coul/debye evdwl 6 52 0.000000
pair lj/cut/coul/debye ecoul 6 52 0.000000
pair lj/cut/coul/debye evdwl 6 107 0.000000
pair lj/cut/coul/debye ecoul 6 107 -0.000000
pair lj/cut/coul/debye evdwl 6 108 0.000000
pair lj/cut/coul/debye ecoul 6 108 0.000000
pair lj/cut/coul/debye evdwl 6 116 0.000000
pair lj/cut/coul/debye ecoul 6 116 0.000000
pair lj/cut/coul/debye evdwl 6 118 0.000000
pair lj/cut/coul/debye ecoul 6 118 -0.000000
pair lj/cut/coul/debye evdwl 6 119 0.000000
pair lj/cut/coul/debye ecoul 6 119 0.000000
pair lj/cut/coul/debye evdwl 6 120 0.000000
pair lj/cut/coul/debye ecoul 6 120 0.000000
pair lj/cut/coul/debye evdwl 6 121 0.000000
pair lj/cut/coul/debye ecoul 6 121 -0.000000
pair lj/cut/coul/debye evdwl 6 122 0.000000
pair lj/cut/coul/debye ecoul 6 122 0.000000
pair lj/cut/coul/debye evdwl 6 123 0.000000
pair lj/cut/coul/debye ecoul 6 123 0.000000
pair lj/cut/coul/debye evdwl 6 124 0.000000
pair lj/cut/coul/debye ecoul 6 124 -0.000000
pair lj/cut/coul/debye evdwl 6 65 0.000000
pair lj/cut/coul/debye ecoul 6 65 -0.000000
pair lj/cut/coul/debye evdwl 6 66 0.000000
pair lj/cut/coul/debye ecoul 6 66 0.000000
pair lj/cut/coul/debye evdwl 6 68 0.000000
pair lj/cut/coul/debye ecoul 6 68 -0.000000
pair lj/cut/coul/debye evdwl 6 69 0.000000
pair lj/cut/coul/debye ecoul 6 69 0.000000
pair lj/cut/coul/debye evdwl 6 70 0.000000
pair lj/cut/coul/debye ecoul 6 70 0.000000
pair lj/cut/coul/debye evdwl 6 71 0.000000
pair lj/cut/coul/debye ecoul 6 71 -0.000000
pair lj/cut/coul/debye evdwl 6 72 0.000000
pair lj/cut/coul/debye ecoul 6 72 0.000000
pair lj/cut/coul/debye evdwl 6 73 0.000000
pair lj/cut/coul/debye ecoul 6 73 0.000000
pair lj/cut/coul/debye evdwl 6 74 0.000000
pair lj/cut/coul/debye ecoul 6 74 -0.000000
pair lj/cut/coul/debye evdwl 6 75 0.000000
pair lj/cut/coul/debye ecoul 6 75 0.000000
pair lj/cut/coul/debye evdwl 6 76 -0.000263
pair lj/cut/coul/debye ecoul 6 76 0.000000
pair lj/cut/coul/debye evdwl 6 77 -0.000170
pair lj/cut/coul/debye ecoul 6 77 -0.000000
pair lj/cut/coul/debye evdwl 6 78 -0.003935
pair lj/cut/coul/debye ecoul 6 78 0.000000
pair lj/cut/coul/debye evdwl 6 79 -0.001214
pair lj/cut/coul/debye ecoul 6 79 0.000000
pair lj/cut/coul/debye evdwl 6 82 -0.001429
pair lj/cut/coul/debye ecoul 6 82 0.000000
pair lj/cut/coul/debye evdwl 6 85 -0.000590
pair lj/cut/coul/debye ecoul 6 85 0.000000
pair lj/cut/coul/debye evdwl 6 87 -0.000422
pair lj/cut/coul/debye ecoul 6 87 0.000000
pair lj/cut/coul/debye evdwl 6 88 0.000000
pair lj/cut/coul/debye ecoul 6 88 0.000000
pair lj/cut/coul/debye evdwl 6 89 0.000000
pair lj/cut/coul/debye ecoul 6 89 -0.000000
pair lj/cut/coul/debye evdwl 6 90 0.000000
pair lj/cut/coul/debye ecoul 6 90 0.000000
pair lj/cut/coul/debye evdwl 6 91 0.000000
pair lj/cut/coul/debye ecoul 6 91 0.000000
pair lj/cut/coul/debye evdwl 6 92 0.000000
pair lj/cut/coul/debye ecoul 6 92 -0.000000
pair lj/cut/coul/debye evdwl 6 93 0.000000
pair lj/cut/coul/debye ecoul 6 93 0.000000
pair lj/cut/coul/debye evdwl 6 95 0.000000
pair lj/cut/coul/debye ecoul 6 95 -0.000000
pair lj/cut/coul/debye evdwl 6 134 0.000000
pair lj/cut/coul/debye ecoul 6 134 0.000000
pair lj/cut/coul/debye evdwl 6 135 0.000000
pair lj/cut/coul/debye ecoul 6 135 0.000000
pair lj/cut/coul/debye evdwl 6 136 0.000000
pair lj/cut/coul/debye ecoul 6 136 -0.000000
pair lj/cut/coul/debye evdwl 6 137 0.000000
pair lj/cut/coul/debye ecoul 6 137 0.000000
pair lj/cut/coul/debye evdwl 6 138 0.000000
pair lj/cut/coul/debye ecoul 6 138 0.000000
pair lj/cut/coul/debye evdwl 6 139 0.000000
pair lj/cut/coul/debye ecoul 6 139 -0.000000
pair lj/cut/coul/debye evdwl 6 140 -0.000079
pair lj/cut/coul/debye ecoul 6 140 0.000000
pair lj/cut/coul/debye evdwl 6 141 -0.000835
pair lj/cut/coul/debye ecoul 6 141 0.000000
pair lj/cut/coul/debye evdwl 6 142 -0.001098
pair lj/cut/coul/debye ecoul 6 142 -0.000000
pair lj/cut/coul/debye evdwl 6 143 -0.004093
pair lj/cut/coul/debye ecoul 6 143 0.000000
pair lj/cut/coul/debye evdwl 6 144 -0.000363
pair lj/cut/coul/debye ecoul 6 144 0.000000
pair lj/cut/coul/debye evdwl 6 145 -0.006399
pair lj/cut/coul/debye ecoul 6 145 -0.000000
pair lj/cut/coul/debye evdwl 6 146 -0.006945
pair lj/cut/coul/debye ecoul 6 146 0.000000
pair lj/cut/coul/debye evdwl 6 147 -0.000759
pair lj/cut/coul/debye ecoul 6 147 0.000000
pair lj/cut/coul/debye evdwl 6 51 0.000000
pair lj/cut/coul/debye ecoul 6 51 0.000000
pair lj/cut/coul/debye evdwl 6 53 0.000000
pair lj/cut/coul/debye ecoul 6 53 0.000000
pair lj/cut/coul/debye evdwl 6 54 0.000000
pair lj/cut/coul/debye ecoul 6 54 0.000000
pair lj/cut/coul/debye evdwl 6 55 0.000000
pair lj/cut/coul/debye ecoul 6 55 0.000000
pair lj/cut/coul/debye evdwl 6 56 0.000000
pair lj/cut/coul/debye ecoul 6 56 0.000000
pair lj/cut/coul/debye evdwl 6 57 0.000000
pair lj/cut/coul/debye ecoul 6 57 0.000000
pair lj/cut/coul/debye evdwl 6 58 0.000000
pair lj/cut/coul/debye ecoul 6 58 0.000000
pair lj/cut/coul/debye evdwl 6 59 0.000000
pair lj/cut/coul/debye ecoul 6 59 0.000000
pair lj/cut/coul/debye evdwl 6 60 0.000000
pair lj/cut/coul/debye ecoul 6 60 0.000000
pair lj/cut/coul/debye evdwl 6 61 0.000000
pair lj/cut/coul/debye ecoul 6 61 0.000000
pair lj/cut/coul/debye evdwl 6 62 0.000000
pair lj/cut/coul/debye ecoul 6 62 -0.000000
pair lj/cut/coul/debye evdwl 6 94 0.000000
pair lj/cut/coul/debye ecoul 6 94 0.000000
pair lj/cut/coul/debye evdwl 6 96 0.000000
pair lj/cut/coul/debye ecoul 6 96 0.000000
pair lj/cut/coul/debye evdwl 6 97 0.000000
pair lj/cut/coul/debye ecoul 6 97 0.000000
pair lj/cut/coul/debye evdwl 6 99 0.000000
pair lj/cut/coul/debye ecoul 6 99 0.000000
pair lj/cut/coul/debye evdwl 6 102 0.000000
pair lj/cut/coul/debye ecoul 6 102 0.000000
pair lj/cut/coul/debye evdwl 6 125 0.000000
pair lj/cut/coul/debye ecoul 6 125 0.000000
pair lj/cut/coul/debye evdwl 6 126 0.000000
pair lj/cut/coul/debye ecoul 6 126 0.000000
pair lj/cut/coul/debye evdwl 6 127 0.000000
pair lj/cut/coul/debye ecoul 6 127 -0.000000
pair lj/cut/coul/debye evdwl 6 128 0.000000
pair lj/cut/coul/debye ecoul 6 128 0.000000
pair lj/cut/coul/debye evdwl 6 129 0.000000
pair lj/cut/coul/debye ecoul 6 129 0.000000
pair lj/cut/coul/debye evdwl 6 130 0.000000
pair lj/cut/coul/debye ecoul 6 130 -0.000000
pair lj/cut/coul/debye evdwl 6 131 0.000000
pair lj/cut/coul/debye ecoul 6 131 0.000000
pair lj/cut/coul/debye evdwl 6 132 0.000000
pair lj/cut/coul/debye ecoul 6 132 0.000000
pair lj/cut/coul/debye evdwl 6 133 0.000000
pair lj/cut/coul/debye ecoul 6 133 -0.000000
pair lj/cut/coul/debye evdwl 6 10 0.000000
pair lj/cut/coul/debye ecoul 6 10 0.000000
pair lj/cut/coul/debye evdwl 6 11 0.000000
pair lj/cut/coul/debye ecoul 6 11 0.000000
pair lj/cut/coul/debye evdwl 6 12 0.000000
pair lj/cut/coul/debye ecoul 6 12 0.000000
pair lj/cut/coul/debye evdwl 6 38 0.000000
pair lj/cut/coul/debye ecoul 6 38 0.000000
pair lj/cut/coul/debye evdwl 6 13 0.000000
pair lj/cut/coul/debye ecoul 6 13 0.000000
pair lj/cut/coul/debye evdwl 6 14 0.000000
pair lj/cut/coul/debye ecoul 6 14 0.000000
pair lj/cut/coul/debye evdwl 6 15 0.000000
pair lj/cut/coul/debye ecoul 6 15 -0.000000
pair lj/cut/coul/debye evdwl 6 17 0.000000
pair lj/cut/coul/debye ecoul 6 17 -0.000000
pair lj/cut/coul/debye evdwl 6 18 0.000000
pair lj/cut/coul/debye ecoul 6 18 0.000000
pair lj/cut/coul/debye evdwl 6 21 0.000000
pair lj/cut/coul/debye ecoul 6 21 0.000000
pair lj/cut/coul/debye evdwl 6 63 0.000000
pair lj/cut/coul/debye ecoul 6 63 0.000000
pair lj/cut/coul/debye evdwl 6 64 0.000000
pair lj/cut/coul/debye ecoul 6 64 0.000000
pair lj/cut/coul/debye evdwl 6 67 0.000000
pair lj/cut/coul/debye ecoul 6 67 0.000000
pair lj/cut/coul/debye evdwl 6 148 -0.005482
pair lj/cut/coul/debye ecoul 6 148 -0.000000
pair lj/cut/coul/debye evdwl 6 149 -0.000997
pair lj/cut/coul/debye ecoul 6 149 0.000000
pair lj/cut/coul/debye evdwl 6 150 -0.000175
pair lj/cut/coul/debye ecoul 6 150 0.000000
pair lj/cut/coul/debye evdwl 6 151 0.000000
pair lj/cut/coul/debye ecoul 6 151 -0.000000
pair lj/cut/coul/debye evdwl 6 152 0.000000
pair lj/cut/coul/debye ecoul 6 152 0.000000
pair lj/cut/coul/debye evdwl 6 153 0.000000
pair lj/cut/coul/debye ecoul 6 153 0.000000
pair lj/cut/coul/debye evdwl 6 154 0.000000
pair lj/cut/coul/debye ecoul 6 154 -0.000000
pair lj/cut/coul/debye evdwl 6 155 0.000000
pair lj/cut/coul/debye ecoul 6 155 0.000000
pair lj/cut/coul/debye evdwl 6 156 0.000000
pair lj/cut/coul/debye ecoul 6 156 0.000000
pair lj/cut/coul/debye evdwl 7 11 -0.004679
pair lj/cut/coul/debye ecoul 7 11 0.000000
pair lj/cut/coul/debye evdwl 7 12 -0.007553
pair lj/cut/coul/debye ecoul 7 12 0.000000
pair lj/cut/coul/debye evdwl 7 38 -0.000361
pair lj/cut/coul/debye ecoul 7 38 0.000000
pair lj/cut/coul/debye evdwl 7 13 -0.011620
pair lj/cut/coul/debye ecoul 7 13 0.000000
pair lj/cut/coul/debye evdwl 7 14 0.000000
pair lj/cut/coul/debye ecoul 7 14 0.000000
pair lj/cut/coul/debye evdwl 7 15 0.000000
pair lj/cut/coul/debye ecoul 7 15 -0.000000
pair lj/cut/coul/debye evdwl 7 17 0.000000
pair lj/cut/coul/debye ecoul 7 17 -0.000000
pair lj/cut/coul/debye evdwl 7 18 0.000000
pair lj/cut/coul/debye ecoul 7 18 0.000000
pair lj/cut/coul/debye evdwl 7 21 0.000000
pair lj/cut/coul/debye ecoul 7 21 0.000000
pair lj/cut/coul/debye evdwl 7 63 0.000000
pair lj/cut/coul/debye ecoul 7 63 0.000000
pair lj/cut/coul/debye evdwl 7 64 0.000000
pair lj/cut/coul/debye ecoul 7 64 0.000000
pair lj/cut/coul/debye evdwl 7 67 0.000000
pair lj/cut/coul/debye ecoul 7 67 0.000000
pair lj/cut/coul/debye evdwl 7 148 -0.007827
pair lj/cut/coul/debye ecoul 7 148 -0.000000
pair lj/cut/coul/debye evdwl 7 149 -0.003360
pair lj/cut/coul/debye ecoul 7 149 0.000000
pair lj/cut/coul/debye evdwl 7 150 -0.000402
pair lj/cut/coul/debye ecoul 7 150 0.000000
pair lj/cut/coul/debye evdwl 7 151 -0.001266
pair lj/cut/coul/debye ecoul 7 151 -0.000000
pair lj/cut/coul/debye evdwl 7 152 -0.000029
pair lj/cut/coul/debye ecoul 7 152 0.000000
pair lj/cut/coul/debye evdwl 7 153 0.000000
pair lj/cut/coul/debye ecoul 7 153 0.000000
pair lj/cut/coul/debye evdwl 7 154 0.000000
pair lj/cut/coul/debye ecoul 7 154 -0.000000
pair lj/cut/coul/debye evdwl 7 155 0.000000
pair lj/cut/coul/debye ecoul 7 155 0.000000
pair lj/cut/coul/debye evdwl 7 156 0.000000
pair lj/cut/coul/debye ecoul 7 156 0.000000
pair lj/cut/coul/debye evdwl 8 12 -0.140974
pair lj/cut/coul/debye ecoul 8 12 0.000000
pair lj/cut/coul/debye evdwl 8 38 -0.030654
pair lj/cut/coul/debye ecoul 8 38 0.000000
pair lj/cut/coul/debye evdwl 8 13 -0.118377
pair lj/cut/coul/debye ecoul 8 13 0.000000
pair lj/cut/coul/debye evdwl 8 14 -0.015191
pair lj/cut/coul/debye ecoul 8 14 0.000000
pair lj/cut/coul/debye evdwl 8 15 -0.006651
pair lj/cut/coul/debye ecoul 8 15 -0.000000
pair lj/cut/coul/debye evdwl 8 17 -0.000406
pair lj/cut/coul/debye ecoul 8 17 -0.000000
pair lj/cut/coul/debye evdwl 8 18 0.000000
pair lj/cut/coul/debye ecoul 8 18 0.000000
pair lj/cut/coul/debye evdwl 8 21 0.000000
pair lj/cut/coul/debye ecoul 8 21 0.000000
pair lj/cut/coul/debye evdwl 8 63 0.000000
pair lj/cut/coul/debye ecoul 8 63 0.000000
pair lj/cut/coul/debye evdwl 8 64 0.000000
pair lj/cut/coul/debye ecoul 8 64 0.000000
pair lj/cut/coul/debye evdwl 8 67 0.000000
pair lj/cut/coul/debye ecoul 8 67 0.000000
pair lj/cut/coul/debye evdwl 8 148 -0.000851
pair lj/cut/coul/debye ecoul 8 148 -0.000000
pair lj/cut/coul/debye evdwl 8 149 -0.000398
pair lj/cut/coul/debye ecoul 8 149 0.000000
pair lj/cut/coul/debye evdwl 8 150 0.000000
pair lj/cut/coul/debye ecoul 8 150 0.000000
pair lj/cut/coul/debye evdwl 8 151 -0.000242
pair lj/cut/coul/debye ecoul 8 151 -0.000000
pair lj/cut/coul/debye evdwl 8 152 0.000000
pair lj/cut/coul/debye ecoul 8 152 0.000000
pair lj/cut/coul/debye evdwl 8 153 0.000000
pair lj/cut/coul/debye ecoul 8 153 0.000000
pair lj/cut/coul/debye evdwl 8 154 0.000000
pair lj/cut/coul/debye ecoul 8 154 -0.000000
pair lj/cut/coul/debye evdwl 8 155 0.000000
pair lj/cut/coul/debye ecoul 8 155 0.000000
pair lj/cut/coul/debye evdwl 8 156 0.000000
pair lj/cut/coul/debye ecoul 8 156 0.000000
pair lj/cut/coul/debye evdwl 9 38 -0.032014
pair lj/cut/coul/debye ecoul 9 38 0.000000
pair lj/cut/coul/debye evdwl 9 13 -0.057140
pair lj/cut/coul/debye ecoul 9 13 0.000000
pair lj/cut/coul/debye evdwl 9 14 -0.017615
pair lj/cut/coul/debye ecoul 9 14 0.000000
pair lj/cut/coul/debye evdwl 9 15 -0.005997
pair lj/cut/coul/debye ecoul 9 15 -0.000000
pair lj/cut/coul/debye evdwl 9 17 -0.000125
pair lj/cut/coul/debye ecoul 9 17 -0.000000
pair lj/cut/coul/debye evdwl 9 18 0.000000
pair lj/cut/coul/debye ecoul 9 18 0.000000
pair lj/cut/coul/debye evdwl 9 21 0.000000
pair lj/cut/coul/debye ecoul 9 21 0.000000
pair lj/cut/coul/debye evdwl 9 63 0.000000
pair lj/cut/coul/debye ecoul 9 63 0.000000
pair lj/cut/coul/debye evdwl 9 64 0.000000
pair lj/cut/coul/debye ecoul 9 64 0.000000
pair lj/cut/coul/debye evdwl 9 67 0.000000
pair lj/cut/coul/debye ecoul 9 67 0.000000
pair lj/cut/coul/debye evdwl 9 148 -0.000228
